      x:      approx:     exact:  
     0.23988006   0.0014413329     0.66930400
     0.24037981   0.0014405935     0.66925705
     0.24087956   0.0014398505     0.66920784
     0.24137931   0.0014391041     0.66915639
     0.24187906   0.0014383543     0.66910270
     0.24237881   0.0014376010     0.66904678
     0.24287856   0.0014368444     0.66898866
     0.24337831   0.0014360844     0.66892833
     0.24387806   0.0014353211     0.66886581
     0.24437781   0.0014345545     0.66880111
     0.24487756   0.0014337847     0.66873425
     0.24537731   0.0014330116     0.66866522
     0.24587706   0.0014322354     0.66859405
     0.24637681   0.0014314559     0.66852075
     0.24687656   0.0014306734     0.66844531
     0.24737631   0.0014298877     0.66836776
     0.24787606   0.0014290989     0.66828811
     0.24837581   0.0014283071     0.66820637
     0.24887556   0.0014275123     0.66812253
     0.24937531   0.0014267145     0.66803663
     0.24987506   0.0014259137     0.66794866
     0.25037481   0.0014251100     0.66785864
     0.25087456   0.0014243033     0.66776658
     0.25137431   0.0014234938     0.66767249
     0.25187406   0.0014226814     0.66757637
     0.25237381   0.0014218662     0.66747824
     0.25287356   0.0014210482     0.66737811
     0.25337331   0.0014202274     0.66727599
     0.25387306   0.0014194039     0.66717189
     0.25437281   0.0014185776     0.66706581
     0.25487256   0.0014177487     0.66695777
     0.25537231   0.0014169171     0.66684778
     0.25587206   0.0014160828     0.66673585
     0.25637181   0.0014152459     0.66662198
     0.25687156   0.0014144065     0.66650619
     0.25737131   0.0014135644     0.66638849
     0.25787106   0.0014127199     0.66626888
     0.25837081   0.0014118728     0.66614737
     0.25887056   0.0014110232     0.66602398
     0.25937031   0.0014101712     0.66589872
     0.25987006   0.0014093167     0.66577158
     0.26036982   0.0014084598     0.66564260
     0.26086957   0.0014076006     0.66551176
     0.26136932   0.0014067389     0.66537908
     0.26186907   0.0014058749     0.66524457
     0.26236882   0.0014050086     0.66510825
     0.26286857   0.0014041400     0.66497011
     0.26336832   0.0014032692     0.66483017
     0.26386807   0.0014023961     0.66468843
     0.26436782   0.0014015208     0.66454491
     0.26486757   0.0014006432     0.66439962
     0.26536732   0.0013997635     0.66425256
     0.26586707   0.0013988817     0.66410374
     0.26636682   0.0013979977     0.66395317
     0.26686657   0.0013971116     0.66380086
     0.26736632   0.0013962234     0.66364681
     0.26786607   0.0013953332     0.66349105
     0.26836582   0.0013944409     0.66333357
     0.26886557   0.0013935466     0.66317438
     0.26936532   0.0013926504     0.66301350
     0.26986507   0.0013917521     0.66285093
     0.27036482   0.0013908519     0.66268668
     0.27086457   0.0013899498     0.66252075
     0.27136432   0.0013890457     0.66235316
     0.27186407   0.0013881398     0.66218391
     0.27236382   0.0013872320     0.66201302
     0.27286357   0.0013863223     0.66184049
     0.27336332   0.0013854109     0.66166633
     0.27386307   0.0013844976     0.66149054
     0.27436282   0.0013835826     0.66131314
     0.27486257   0.0013826658     0.66113413
     0.27536232   0.0013817472     0.66095352
     0.27586207   0.0013808269     0.66077133
     0.27636182   0.0013799050     0.66058755
     0.27686157   0.0013789813     0.66040219
     0.27736132   0.0013780560     0.66021527
     0.27786107   0.0013771290     0.66002679
     0.27836082   0.0013762005     0.65983675
     0.27886057   0.0013752703     0.65964518
     0.27936032   0.0013743385     0.65945206
     0.27986007   0.0013734052     0.65925742
     0.28035982   0.0013724704     0.65906126
     0.28085957   0.0013715340     0.65886358
     0.28135932   0.0013705961     0.65866440
     0.28185907   0.0013696567     0.65846372
     0.28235882   0.0013687159     0.65826155
     0.28285857   0.0013677736     0.65805790
     0.28335832   0.0013668299     0.65785277
     0.28385807   0.0013658847     0.65764617
     0.28435782   0.0013649382     0.65743811
     0.28485757   0.0013639903     0.65722859
     0.28535732   0.0013630410     0.65701763
     0.28585707   0.0013620904     0.65680523
     0.28635682   0.0013611385     0.65659140
     0.28685657   0.0013601853     0.65637614
     0.28735632   0.0013592307     0.65615947
     0.28785607   0.0013582750     0.65594138
     0.28835582   0.0013573179     0.65572189
     0.28885557   0.0013563596     0.65550100
     0.28935532   0.0013554001     0.65527873
     0.28985507   0.0013544394     0.65505507
     0.29035482   0.0013534776     0.65483003
     0.29085457   0.0013525145     0.65460362
     0.29135432   0.0013515503     0.65437585
     0.29185407   0.0013505850     0.65414673
     0.29235382   0.0013496185     0.65391626
     0.29285357   0.0013486510     0.65368444
     0.29335332   0.0013476823     0.65345129
     0.29385307   0.0013467126     0.65321681
     0.29435282   0.0013457418     0.65298101
     0.29485257   0.0013447700     0.65274389
     0.29535232   0.0013437972     0.65250546
     0.29585207   0.0013428234     0.65226573
     0.29635182   0.0013418485     0.65202470
     0.29685157   0.0013408727     0.65178239
     0.29735132   0.0013398960     0.65153879
     0.29785107   0.0013389183     0.65129391
     0.29835082   0.0013379396     0.65104777
     0.29885057   0.0013369601     0.65080036
     0.29935032   0.0013359796     0.65055169
     0.29985007   0.0013349983     0.65030177
     0.30034983   0.0013340161     0.65005061
     0.30084958   0.0013330330     0.64979820
     0.30134933   0.0013320491     0.64954457
